date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:02:56	72904/72904	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2002:53:08%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/long_beach_cruise_terminal.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/long_beach_cruise_terminal.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:00	21869/21869	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:31:27%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-Globen_Stockholm_February_2007-300x211.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-Globen_Stockholm_February_2007-300x211.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:06	162333/162333	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:32:37%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-Pittsburgh-pennsylvania-mellon-arena-2007.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-Pittsburgh-pennsylvania-mellon-arena-2007.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:09	135701/135701	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:32:30%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-Pengrowth_Saddledome.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-Pengrowth_Saddledome.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:11	27622/27622	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:30:57%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-Eden_Project_Cornwall_England-29May2009-300x199.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-Eden_Project_Cornwall_England-29May2009-300x199.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:11	107785/107785	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:31:31%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-Globen_Stockholm_February_2007.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-Globen_Stockholm_February_2007.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:13	14575/14575	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:33:02%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-Superdome_Sydney-300x116.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-Superdome_Sydney-300x116.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:17	16721/16721	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:32:21%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-Palau_Sant_Jordi_Barcelona_Catalonia_2-300x225.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-Palau_Sant_Jordi_Barcelona_Catalonia_2-300x225.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:23	87366/87366	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:33:05%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-Superdome_Sydney.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-Superdome_Sydney.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:24	74568/74568	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:32:24%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-Palau_Sant_Jordi_Barcelona_Catalonia_2.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-Palau_Sant_Jordi_Barcelona_Catalonia_2.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:24	150247/150247	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:31:01%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-Eden_Project_Cornwall_England-29May2009.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-Eden_Project_Cornwall_England-29May2009.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:25	14353/14353	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:32:06%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-OAKA_Olympic_Velodrome-300x185.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-OAKA_Olympic_Velodrome-300x185.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:25	56261/56261	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:32:09%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-OAKA_Olympic_Velodrome.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-OAKA_Olympic_Velodrome.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:28	22595/22595	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:32:16%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-Osaka_Dome_by_MASA2-300x225.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-Osaka_Dome_by_MASA2-300x225.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:28	16001/16001	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:32:11%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-Olympic_Stadium_2_Montreal-300x225.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-Olympic_Stadium_2_Montreal-300x225.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:33	26051/26051	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:32:50%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-SeaGaia_-_Miyazaki_Ocean_Dome_-_inside-300x199.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-SeaGaia_-_Miyazaki_Ocean_Dome_-_inside-300x199.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:34	57778/57778	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:32:14%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-Olympic_Stadium_2_Montreal.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-Olympic_Stadium_2_Montreal.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:34	4868/4868	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:46:41%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/thumb_frequency-90x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/thumb_frequency-90x90.jpg	(from http://www.domerama.com/dome-basics/)
18:03:35	3470/3470	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:46:05%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/thumb_classes-90x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/thumb_classes-90x90.jpg	(from http://www.domerama.com/dome-basics/)
18:03:36	5855/5855	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Jan%202013%2007:00:55%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/vertices-105x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/vertices-105x90.jpg	(from http://www.domerama.com/dome-basics/)
18:03:36	4234/4234	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Jan%202013%2006:53:02%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/domedimensions_geodesic_hub-93x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/domedimensions_geodesic_hub-93x90.jpg	(from http://www.domerama.com/dome-basics/)
18:03:36	3520/3520	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2022:42:40%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/thumb_glossary-90x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/thumb_glossary-90x90.jpg	(from http://www.domerama.com/dome-basics/)
18:03:37	88122/88122	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:32:19%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-Osaka_Dome_by_MASA2.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-Osaka_Dome_by_MASA2.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:37	5120/5120	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2022:42:51%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/thumb_steel_glossary-90x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/thumb_steel_glossary-90x90.jpg	(from http://www.domerama.com/dome-basics/)
18:03:37	5214/5214	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:55:46%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/domebook2_cover-78x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/domebook2_cover-78x90.jpg	(from http://www.domerama.com/dome-basics/)
18:03:38	5148/5148	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2022:35:32%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/patent_geodesic_domes-110x90.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/patent_geodesic_domes-110x90.jpg	(from http://www.domerama.com/dome-basics/)
18:03:38	3276/3276	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2016:24:09%20GMT	http://www.domerama.com/wp-content/uploads/2012/02/method_1_vs_kruchke-120x35.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/02/method_1_vs_kruchke-120x35.jpg	(from http://www.domerama.com/dome-basics/)
18:03:41	14733/14733	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:17:07%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/Tetrahedron_class_31.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/Tetrahedron_class_31.jpg	(from http://www.domerama.com/dome-basics/classes-of-domes/)
18:03:41	18744/18744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:14:20%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/Octahedron_class_21.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/Octahedron_class_21.jpg	(from http://www.domerama.com/dome-basics/classes-of-domes/)
18:03:41	22055/22055	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:14:04%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/Icosahedron_class_11.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/Icosahedron_class_11.jpg	(from http://www.domerama.com/dome-basics/classes-of-domes/)
18:03:43	726/726	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Jul%202013%2004:08:18%20GMT	http://www.domerama.com/dome-basics/domebook-1-2/feed/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/dome-basics/domebook-1-2/feed/index.html	(from http://www.domerama.com/dome-basics/domebook-1-2/)
18:03:44	15218/15218	---M--	200	added ('OK')	image/jpeg	etag:%220%22	http://i.ytimg.com/vi/_xrKR2YUyH8/0.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/i.ytimg.com/vi/_xrKR2YUyH8/0.jpg	(from http://www.domerama.com/dome-basics/domebook-1-2/)
18:03:45	13312/13312	---M--	200	added ('OK')	image/jpeg	etag:%221326991057%22	http://i.ytimg.com/vi/2rZPpuVb9bg/0.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/i.ytimg.com/vi/2rZPpuVb9bg/0.jpg	(from http://www.domerama.com/dome-basics/domebook-1-2/)
18:03:48	143264/143264	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202013%2000:32:54%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/800px-SeaGaia_-_Miyazaki_Ocean_Dome_-_inside.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/800px-SeaGaia_-_Miyazaki_Ocean_Dome_-_inside.jpg	(from http://www.domerama.com/general/worlds-largest-domes/)
18:03:50	27824/27824	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2002:59:14%20GMT	http://www.domerama.com/wp-content/uploads/2012/01/thumb_3v_38_assembly1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2012/01/thumb_3v_38_assembly1.jpg	(from http://www.domerama.com/dome-basics/explaining-dome-frequency/)
18:03:50	10856/10856	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:11:12%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/1v_model_small1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/1v_model_small1.jpg	(from http://www.domerama.com/dome-basics/explaining-strut-length-vertex/)
18:03:50	67465/67465	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2004:25:43%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/domebook2_cover1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/domebook2_cover1.jpg	(from http://www.domerama.com/dome-basics/domebook-1-2/)
18:03:52	13774/13774	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:11:17%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/2v_model_small1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/2v_model_small1.jpg	(from http://www.domerama.com/dome-basics/explaining-strut-length-vertex/)
18:03:53	17137/17137	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:11:22%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/338v_model_small11.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/338v_model_small11.jpg	(from http://www.domerama.com/dome-basics/explaining-strut-length-vertex/)
18:03:55	23358/23358	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:11:29%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/358v_model_small1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/358v_model_small1.jpg	(from http://www.domerama.com/dome-basics/explaining-strut-length-vertex/)
18:03:56	23172/23172	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:11:34%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/4v_model_small1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/4v_model_small1.jpg	(from http://www.domerama.com/dome-basics/explaining-strut-length-vertex/)
18:03:57	21976/21976	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:11:39%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/538v_model_small1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/538v_model_small1.jpg	(from http://www.domerama.com/dome-basics/explaining-strut-length-vertex/)
18:03:58	93510/93510	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:13:19%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/frequencies_explained1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/frequencies_explained1.jpg	(from http://www.domerama.com/dome-basics/explaining-dome-frequency/)
18:03:59	26790/26790	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:11:43%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/558v_model_small1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/558v_model_small1.jpg	(from http://www.domerama.com/dome-basics/explaining-strut-length-vertex/)
18:04:00	20167/20167	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:11:47%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/6v_model_small1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/6v_model_small1.jpg	(from http://www.domerama.com/dome-basics/explaining-strut-length-vertex/)
18:04:12	79842/79842	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:16:58%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/strut_with_hub1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/strut_with_hub1.jpg	(from http://www.domerama.com/dome-basics/explaining-strut-length-vertex/)
18:04:15	109051/109051	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:45:36%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/strut_with_bolts_2.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/strut_with_bolts_2.jpg	(from http://www.domerama.com/dome-basics/explaining-strut-length-vertex/)
18:04:16	118371/118371	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:17:48%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/vertices1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/vertices1.jpg	(from http://www.domerama.com/dome-basics/explaining-strut-length-vertex/)
18:04:18	730/730	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Jul%202013%2004:08:18%20GMT	http://www.domerama.com/dome-basics/geodesic-glossary/feed/	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/dome-basics/geodesic-glossary/feed/index.html	(from http://www.domerama.com/dome-basics/geodesic-glossary/)
18:04:20	27069/27069	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2022:33:04%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/illustrated_geodesic_definitions.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/illustrated_geodesic_definitions.jpg	(from http://www.domerama.com/dome-basics/geodesic-glossary/)
18:04:21	13057/13057	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jan%202013%2021:58:33%20GMT	http://www.domerama.com/wp-content/uploads/2011/12/geodesic-dome-hub-300x164.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/12/geodesic-dome-hub-300x164.jpg	(from http://www.domerama.com/dome-basics/geodesic-dome-hub-connectors/)
18:04:24	158397/158397	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202013%2003:16:43%20GMT	http://www.domerama.com/wp-content/uploads/2011/11/struts_connecting1.jpg	C:/Users/ElCone/source/repos/GeodesicDomeCalculator/HTTrack/Domerama/www.domerama.com/wp-content/uploads/2011/11/struts_connecting1.jpg	(from http://www.domerama.com/dome-basics/explaining-strut-length-vertex/)
